record_id,date,year,month,day,day_of_year,week_of_year,season,month_sin,month_cos,rainfall_mm,rainfall_intensity,rain_lag1,rain_lag2,rain_lag3,rain_cumul_3day,rain_cumul_5day,rain_cumul_7day,rain_rolling_avg_7d,rain_rolling_avg_30d,rain_exceed_50mm,rain_exceed_100mm,consecutive_rain_days,typhoon_active,typhoon_signal,typhoon_name,typhoon_category,typhoon_max_wind_kph,days_to_typhoon,days_since_typhoon,antecedent_moisture,land_use_code,flood_occurred,flood_depth_m,flood_duration_hrs,flood_severity
1575,2024-04-23,2024,4,23,114,17,0,0.866025,-0.5,0.0,0,0.0,3.1,18.4,3.1,21.5,21.5,3.07,3.52,0,0,0,0,0,,0.0,,,,0.09,1,0,,,0
1576,2024-04-24,2024,4,24,115,17,0,0.866025,-0.5,0.0,0,0.0,0.0,3.1,0.0,21.5,21.5,3.07,3.52,0,0,0,0,0,,0.0,,,,0.09,1,0,,,0
1577,2024-04-25,2024,4,25,116,17,0,0.866025,-0.5,0.0,0,0.0,0.0,0.0,0.0,3.1,21.5,3.07,3.52,0,0,0,0,0,,0.0,,,,0.09,1,0,,,0
1578,2024-04-26,2024,4,26,117,17,0,0.866025,-0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,21.5,3.07,3.52,0,0,0,0,0,,0.0,,,,0.09,1,0,,,0
1579,2024-04-27,2024,4,27,118,17,0,0.866025,-0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,3.1,0.44,3.52,0,0,0,0,0,,0.0,,,,0.06,1,0,,,0
1580,2024-04-28,2024,4,28,119,17,0,0.866025,-0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.04,0,0,0,0,0,,0.0,,,,0.05,1,0,,,0
1581,2024-04-29,2024,4,29,120,18,0,0.866025,-0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.04,0,0,0,0,0,,0.0,,,,0.05,1,0,,,0
1582,2024-04-30,2024,4,30,121,18,0,0.866025,-0.5,11.5,3,0.0,0.0,0.0,11.5,11.5,11.5,1.64,3.42,0,0,1,0,0,,0.0,,,,0.07,1,0,,,0
1583,2024-05-01,2024,5,1,122,18,0,0.5,-0.866025,74.3,4,11.5,0.0,0.0,85.8,85.8,85.8,12.26,5.9,1,0,2,0,0,,0.0,,,,0.25,1,1,0.4,10.0,1
1584,2024-05-02,2024,5,2,123,18,0,0.5,-0.866025,0.0,0,74.3,11.5,0.0,85.8,85.8,85.8,12.26,5.9,0,0,0,0,0,,0.0,,,,0.2,1,0,,,0
1585,2024-05-03,2024,5,3,124,18,0,0.5,-0.866025,0.0,0,0.0,74.3,11.5,74.3,85.8,85.8,12.26,5.9,0,0,0,0,0,,0.0,,,,0.2,1,0,,,0
1586,2024-05-04,2024,5,4,125,18,0,0.5,-0.866025,15.9,3,0.0,0.0,74.3,15.9,101.7,101.7,14.53,6.43,0,0,1,0,0,,0.0,,,,0.22,1,0,,,0
1587,2024-05-05,2024,5,5,126,18,0,0.5,-0.866025,43.3,3,15.9,0.0,0.0,59.2,133.5,145.0,20.71,7.87,0,0,2,0,0,,0.0,,,,0.35,1,0,,,0
1588,2024-05-06,2024,5,6,127,19,0,0.5,-0.866025,0.0,0,43.3,15.9,0.0,59.2,59.2,145.0,20.71,7.87,0,0,0,0,0,,0.0,,,,0.3,1,0,,,0
1589,2024-05-07,2024,5,7,128,19,0,0.5,-0.866025,0.0,0,0.0,43.3,15.9,43.3,59.2,133.5,19.07,6.49,0,0,0,0,0,,0.0,,,,0.28,1,0,,,0
1590,2024-05-08,2024,5,8,129,19,0,0.5,-0.866025,0.0,0,0.0,0.0,43.3,0.0,59.2,59.2,8.46,6.49,0,0,0,0,0,,0.0,,,,0.15,1,0,,,0
1591,2024-05-09,2024,5,9,130,19,0,0.5,-0.866025,0.0,0,0.0,0.0,0.0,0.0,43.3,59.2,8.46,6.49,0,0,0,0,0,,0.0,,,,0.15,1,0,,,0
1592,2024-05-10,2024,5,10,131,19,0,0.5,-0.866025,0.0,0,0.0,0.0,0.0,0.0,0.0,59.2,8.46,6.49,0,0,0,0,0,,0.0,,,,0.15,1,0,,,0
1593,2024-05-11,2024,5,11,132,19,0,0.5,-0.866025,2.5,2,0.0,0.0,0.0,2.5,2.5,45.8,6.54,6.57,0,0,1,0,0,,0.0,,,,0.13,1,0,,,0
1594,2024-05-12,2024,5,12,133,19,0,0.5,-0.866025,17.2,3,2.5,0.0,0.0,19.7,19.7,19.7,2.81,6.61,0,0,2,0,0,,0.0,,,,0.13,1,0,,,0
1595,2024-05-13,2024,5,13,134,20,0,0.5,-0.866025,0.0,0,17.2,2.5,0.0,19.7,19.7,19.7,2.81,6.61,0,0,0,0,0,,0.0,,,,0.08,1,0,,,0
1596,2024-05-14,2024,5,14,135,20,0,0.5,-0.866025,0.0,0,0.0,17.2,2.5,17.2,19.7,19.7,2.81,6.61,0,0,0,0,0,,0.0,,,,0.08,1,0,,,0
1597,2024-05-15,2024,5,15,136,20,0,0.5,-0.866025,0.0,0,0.0,0.0,17.2,0.0,19.7,19.7,2.81,6.21,0,0,0,0,0,,0.0,,,,0.08,1,0,,,0
1598,2024-05-16,2024,5,16,137,20,0,0.5,-0.866025,0.0,0,0.0,0.0,0.0,0.0,17.2,19.7,2.81,6.21,0,0,0,0,0,,0.0,,,,0.08,1,0,,,0
1599,2024-05-17,2024,5,17,138,20,0,0.5,-0.866025,0.0,0,0.0,0.0,0.0,0.0,0.0,19.7,2.81,6.21,0,0,0,0,0,,0.0,,,,0.08,1,0,,,0
1600,2024-05-18,2024,5,18,139,20,0,0.5,-0.866025,0.0,0,0.0,0.0,0.0,0.0,0.0,17.2,2.46,6.21,0,0,0,0,0,,0.0,,,,0.08,1,0,,,0
1601,2024-05-19,2024,5,19,140,20,0,0.5,-0.866025,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.21,0,0,0,0,0,,0.0,,,,0.05,1,0,,,0
1602,2024-05-20,2024,5,20,141,21,0,0.5,-0.866025,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.59,0,0,0,0,0,,0.0,,,,0.05,1,0,,,0
1603,2024-05-21,2024,5,21,142,21,0,0.5,-0.866025,57.0,4,0.0,0.0,0.0,57.0,57.0,57.0,8.14,7.39,1,0,1,0,0,,0.0,,,,0.15,1,0,,,0
1604,2024-05-22,2024,5,22,143,21,0,0.5,-0.866025,4.2,2,57.0,0.0,0.0,61.2,61.2,61.2,8.74,7.53,0,0,2,0,0,,0.0,,,,0.2,1,0,,,0
1605,2024-05-23,2024,5,23,144,21,0,0.5,-0.866025,0.0,0,4.2,57.0,0.0,61.2,61.2,61.2,8.74,7.53,0,0,0,0,0,,0.0,,,,0.15,1,0,,,0
1606,2024-05-24,2024,5,24,145,21,0,0.5,-0.866025,57.9,4,0.0,4.2,57.0,62.1,119.1,119.1,17.01,9.46,1,0,1,0,0,,0.0,,,,0.25,1,0,,,0
1607,2024-05-25,2024,5,25,146,21,0,0.5,-0.866025,33.6,3,57.9,0.0,4.2,91.5,152.7,152.7,21.81,10.58,0,0,2,0,0,,0.0,,,,0.36,1,0,,,0
1608,2024-05-26,2024,5,26,147,21,0,0.5,-0.866025,0.0,0,33.6,57.9,0.0,91.5,95.7,152.7,21.81,10.58,0,0,0,0,0,,0.0,,,,0.31,1,0,,,0
1609,2024-05-27,2024,5,27,148,22,0,0.5,-0.866025,5.6,2,0.0,33.6,57.9,39.2,97.1,158.3,22.61,10.77,0,0,1,0,0,,0.0,,,,0.32,1,0,,,0
1610,2024-05-28,2024,5,28,149,22,0,0.5,-0.866025,0.0,0,5.6,0.0,33.6,5.6,97.1,101.3,14.47,10.77,0,0,0,0,0,,0.0,,,,0.22,1,1,0.2,8.0,1
1611,2024-05-29,2024,5,29,150,22,0,0.5,-0.866025,0.0,0,0.0,5.6,0.0,5.6,39.2,97.1,13.87,10.77,0,0,0,0,0,,0.0,,,,0.22,1,0,,,0
1612,2024-05-30,2024,5,30,151,22,0,0.5,-0.866025,0.0,0,0.0,0.0,5.6,0.0,5.6,97.1,13.87,10.38,0,0,0,0,0,,0.0,,,,0.22,1,0,,,0
1613,2024-05-31,2024,5,31,152,22,0,0.5,-0.866025,0.0,0,0.0,0.0,0.0,0.0,5.6,39.2,5.6,7.91,0,0,0,0,0,,0.0,,,,0.12,1,0,,,0
1614,2024-06-01,2024,6,1,153,22,1,0.0,-1.0,42.7,3,0.0,0.0,0.0,42.7,42.7,48.3,6.9,9.33,0,0,1,0,0,,0.0,,,,0.13,1,0,,,0
1615,2024-06-02,2024,6,2,154,22,1,0.0,-1.0,52.2,4,42.7,0.0,0.0,94.9,94.9,100.5,14.36,11.07,1,0,2,0,0,,0.0,,,,0.27,1,0,,,0
1616,2024-06-03,2024,6,3,155,23,1,0.0,-1.0,42.4,3,52.2,42.7,0.0,137.3,137.3,137.3,19.61,11.95,0,0,3,0,0,,0.0,,,,0.64,1,0,,,0
1617,2024-06-04,2024,6,4,156,23,1,0.0,-1.0,0.0,0,42.4,52.2,42.7,94.6,137.3,137.3,19.61,10.51,0,0,0,0,0,,0.0,,,,0.29,1,0,,,0
1618,2024-06-05,2024,6,5,157,23,1,0.0,-1.0,0.0,0,0.0,42.4,52.2,42.4,137.3,137.3,19.61,10.51,0,0,0,0,0,,0.0,,,,0.29,1,0,,,0
1619,2024-06-06,2024,6,6,158,23,1,0.0,-1.0,0.0,0,0.0,0.0,42.4,0.0,94.6,137.3,19.61,10.51,0,0,0,0,0,,0.0,,,,0.29,1,0,,,0
1620,2024-06-07,2024,6,7,159,23,1,0.0,-1.0,4.6,2,0.0,0.0,0.0,4.6,47.0,141.9,20.27,10.66,0,0,1,0,0,,0.0,,,,0.29,1,0,,,0
1621,2024-06-08,2024,6,8,160,23,1,0.0,-1.0,0.0,0,4.6,0.0,0.0,4.6,4.6,99.2,14.17,10.66,0,0,0,0,0,,0.0,,,,0.22,1,0,,,0
1622,2024-06-09,2024,6,9,161,23,1,0.0,-1.0,18.1,3,0.0,4.6,0.0,22.7,22.7,65.1,9.3,11.27,0,0,1,0,0,,0.0,,,,0.16,1,0,,,0
1623,2024-06-10,2024,6,10,162,24,1,0.0,-1.0,22.9,3,18.1,0.0,4.6,41.0,45.6,45.6,6.51,11.95,0,0,2,0,0,,0.0,,,,0.18,1,0,,,0
1624,2024-06-11,2024,6,11,163,24,1,0.0,-1.0,42.4,3,22.9,18.1,0.0,83.4,88.0,88.0,12.57,12.79,0,0,3,0,0,,0.0,,,,0.55,1,0,,,0
1625,2024-06-12,2024,6,12,164,24,1,0.0,-1.0,0.0,0,42.4,22.9,18.1,65.3,83.4,88.0,12.57,12.79,0,0,0,0,0,,0.0,,,,0.2,1,0,,,0
1626,2024-06-13,2024,6,13,165,24,1,0.0,-1.0,0.0,0,0.0,42.4,22.9,42.4,83.4,88.0,12.57,12.79,0,0,0,0,0,,0.0,,,,0.2,1,0,,,0
1627,2024-06-14,2024,6,14,166,24,1,0.0,-1.0,0.0,0,0.0,0.0,42.4,0.0,65.3,83.4,11.91,12.79,0,0,0,0,0,,0.0,,,,0.19,1,0,,,0
1628,2024-06-15,2024,6,15,167,24,1,0.0,-1.0,30.0,3,0.0,0.0,0.0,30.0,72.4,113.4,16.2,13.79,0,0,1,0,0,,0.0,,,,0.24,1,0,,,0
1629,2024-06-16,2024,6,16,168,24,1,0.0,-1.0,0.0,0,30.0,0.0,0.0,30.0,30.0,95.3,13.61,13.79,0,0,0,0,0,,0.0,,,,0.21,1,0,,,0
1630,2024-06-17,2024,6,17,169,25,1,0.0,-1.0,0.0,0,0.0,30.0,0.0,30.0,30.0,72.4,10.34,13.79,0,0,0,0,0,,0.0,,,,0.17,1,0,,,0
1631,2024-06-18,2024,6,18,170,25,1,0.0,-1.0,0.0,0,0.0,0.0,30.0,0.0,30.0,30.0,4.29,13.79,0,0,0,0,0,,0.0,,,,0.1,1,0,,,0
1632,2024-06-19,2024,6,19,171,25,1,0.0,-1.0,0.0,0,0.0,0.0,0.0,0.0,30.0,30.0,4.29,13.79,0,0,0,0,0,,0.0,,,,0.1,1,0,,,0
1633,2024-06-20,2024,6,20,172,25,1,0.0,-1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,30.0,4.29,11.89,0,0,0,0,0,,0.0,,,,0.1,1,0,,,0
1634,2024-06-21,2024,6,21,173,25,1,0.0,-1.0,35.6,3,0.0,0.0,0.0,35.6,35.6,65.6,9.37,12.93,0,0,1,0,0,,0.0,,,,0.16,1,0,,,0
1635,2024-06-22,2024,6,22,174,25,1,0.0,-1.0,42.1,3,35.6,0.0,0.0,77.7,77.7,77.7,11.1,14.34,0,0,2,0,0,,0.0,,,,0.23,1,0,,,0
1636,2024-06-23,2024,6,23,175,25,1,0.0,-1.0,0.0,0,42.1,35.6,0.0,77.7,77.7,77.7,11.1,12.41,0,0,0,0,0,,0.0,,,,0.18,1,0,,,0
1637,2024-06-24,2024,6,24,176,26,1,0.0,-1.0,40.7,3,0.0,42.1,35.6,82.8,118.4,118.4,16.91,12.64,0,0,1,0,0,,0.0,,,,0.25,1,0,,,0
1638,2024-06-25,2024,6,25,177,26,1,0.0,-1.0,0.0,0,40.7,0.0,42.1,40.7,118.4,118.4,16.91,12.64,0,0,0,0,0,,0.0,,,,0.25,1,0,,,0
1639,2024-06-26,2024,6,26,178,26,1,0.0,-1.0,55.3,4,0.0,40.7,0.0,96.0,138.1,173.7,24.81,14.3,1,0,1,0,0,,0.0,,,,0.35,1,0,,,0
1640,2024-06-27,2024,6,27,179,26,1,0.0,-1.0,48.3,3,55.3,0.0,40.7,103.6,144.3,222.0,31.71,15.91,0,0,2,0,0,,0.0,,,,0.48,1,0,,,0
1641,2024-06-28,2024,6,28,180,26,1,0.0,-1.0,0.0,0,48.3,55.3,0.0,103.6,144.3,186.4,26.63,15.91,0,0,0,0,0,,0.0,,,,0.37,1,0,,,0
1642,2024-06-29,2024,6,29,181,26,1,0.0,-1.0,37.9,3,0.0,48.3,55.3,86.2,141.5,182.2,26.03,17.17,0,0,1,0,0,,0.0,,,,0.36,1,0,,,0
1643,2024-06-30,2024,6,30,182,26,1,0.0,-1.0,0.0,0,37.9,0.0,48.3,37.9,141.5,182.2,26.03,17.17,0,0,0,0,0,,0.0,,,,0.36,1,0,,,0
1644,2024-07-01,2024,7,1,183,27,1,-0.5,-0.866025,0.0,0,0.0,37.9,0.0,37.9,86.2,141.5,20.21,15.75,0,0,0,0,0,,0.0,,,,0.29,1,0,,,0
1645,2024-07-02,2024,7,2,184,27,1,-0.5,-0.866025,0.0,0,0.0,0.0,37.9,0.0,37.9,141.5,20.21,14.01,0,0,0,0,0,,0.0,,,,0.29,1,0,,,0
1646,2024-07-03,2024,7,3,185,27,1,-0.5,-0.866025,32.2,3,0.0,0.0,0.0,32.2,70.1,118.4,16.91,13.67,0,0,1,0,0,,0.0,,,,0.25,1,0,,,0
1647,2024-07-04,2024,7,4,186,27,1,-0.5,-0.866025,0.0,0,32.2,0.0,0.0,32.2,32.2,70.1,10.01,13.67,0,0,0,0,0,,0.0,,,,0.17,1,0,,,0
1648,2024-07-05,2024,7,5,187,27,1,-0.5,-0.866025,0.0,0,0.0,32.2,0.0,32.2,32.2,70.1,10.01,13.67,0,0,0,0,0,,0.0,,,,0.17,1,0,,,0
1649,2024-07-06,2024,7,6,188,27,1,-0.5,-0.866025,0.0,0,0.0,0.0,32.2,0.0,32.2,32.2,4.6,13.67,0,0,0,0,0,,0.0,,,,0.11,1,0,,,0
1650,2024-07-07,2024,7,7,189,27,1,-0.5,-0.866025,0.0,0,0.0,0.0,0.0,0.0,32.2,32.2,4.6,13.52,0,0,0,0,0,,0.0,,,,0.11,1,0,,,0
1651,2024-07-08,2024,7,8,190,28,1,-0.5,-0.866025,52.2,4,0.0,0.0,0.0,52.2,52.2,84.4,12.06,15.26,1,0,1,0,0,,0.0,,,,0.19,1,0,,,0
1652,2024-07-09,2024,7,9,191,28,1,-0.5,-0.866025,43.3,3,52.2,0.0,0.0,95.5,95.5,127.7,18.24,16.1,0,0,2,0,0,,0.0,,,,0.32,1,0,,,0
1653,2024-07-10,2024,7,10,192,28,1,-0.5,-0.866025,45.9,3,43.3,52.2,0.0,141.4,141.4,141.4,20.2,16.86,0,0,3,0,0,,0.0,,,,0.64,1,0,,,0
1654,2024-07-11,2024,7,11,193,28,1,-0.5,-0.866025,0.0,0,45.9,43.3,52.2,89.2,141.4,141.4,20.2,15.45,0,0,0,0,0,,0.0,,,,0.29,1,0,,,0
1655,2024-07-12,2024,7,12,194,28,1,-0.5,-0.866025,0.0,0,0.0,45.9,43.3,45.9,141.4,141.4,20.2,15.45,0,0,0,0,0,,0.0,,,,0.29,1,0,,,0
1656,2024-07-13,2024,7,13,195,28,1,-0.5,-0.866025,0.0,0,0.0,0.0,45.9,0.0,89.2,141.4,20.2,15.45,0,0,0,0,0,,0.0,,,,0.29,1,0,,,0
1657,2024-07-14,2024,7,14,196,28,1,-0.5,-0.866025,0.0,0,0.0,0.0,0.0,0.0,45.9,141.4,20.2,15.45,0,0,0,0,0,,0.0,,,,0.29,1,0,,,0
1658,2024-07-15,2024,7,15,197,29,1,-0.5,-0.866025,77.1,4,0.0,0.0,0.0,77.1,77.1,166.3,23.76,17.02,1,0,1,0,0,,0.0,,,,0.34,1,0,,,0
1659,2024-07-16,2024,7,16,198,29,1,-0.5,-0.866025,33.4,3,77.1,0.0,0.0,110.5,110.5,156.4,22.34,18.13,0,0,2,0,0,,0.0,,,,0.37,1,0,,,0
1660,2024-07-17,2024,7,17,199,29,1,-0.5,-0.866025,0.0,0,33.4,77.1,0.0,110.5,110.5,110.5,15.79,18.13,0,0,0,0,0,,0.0,,,,0.24,1,0,,,0
1661,2024-07-18,2024,7,18,200,29,1,-0.5,-0.866025,62.3,4,0.0,33.4,77.1,95.7,172.8,172.8,24.69,20.21,1,0,1,0,0,,0.0,,,,0.35,1,0,,,0
1662,2024-07-19,2024,7,19,201,29,1,-0.5,-0.866025,0.0,0,62.3,0.0,33.4,62.3,172.8,172.8,24.69,20.21,0,0,0,0,0,,0.0,,,,0.35,1,0,,,0
1663,2024-07-20,2024,7,20,202,29,1,-0.5,-0.866025,36.1,3,0.0,62.3,0.0,98.4,131.8,208.9,29.84,21.41,0,0,1,0,0,,0.0,,,,0.41,1,0,,,0
1664,2024-07-21,2024,7,21,203,29,1,-0.5,-0.866025,36.2,3,36.1,0.0,62.3,72.3,134.6,245.1,35.01,21.43,0,0,2,0,0,,0.0,,,,0.52,1,0,,,0
1665,2024-07-22,2024,7,22,204,30,1,-0.5,-0.866025,0.0,0,36.2,36.1,0.0,72.3,134.6,168.0,24.0,20.03,0,0,0,0,0,,0.0,,,,0.34,1,0,,,0
1666,2024-07-23,2024,7,23,205,30,1,-0.5,-0.866025,72.5,4,0.0,36.2,36.1,108.7,144.8,207.1,29.59,22.45,1,0,1,0,0,,0.0,,,,0.41,1,0,,,0
1667,2024-07-24,2024,7,24,206,30,1,-0.5,-0.866025,0.0,0,72.5,0.0,36.2,72.5,144.8,207.1,29.59,21.09,0,0,0,0,0,,0.0,,,,0.41,1,0,,,0
1668,2024-07-25,2024,7,25,207,30,1,-0.5,-0.866025,14.4,3,0.0,72.5,0.0,86.9,123.1,159.2,22.74,21.57,0,0,1,0,0,,0.0,,,,0.32,1,0,,,0
1669,2024-07-26,2024,7,26,208,30,1,-0.5,-0.866025,38.8,3,14.4,0.0,72.5,53.2,125.7,198.0,28.29,21.02,0,0,2,0,0,,0.0,,,,0.44,1,0,,,0
1670,2024-07-27,2024,7,27,209,30,1,-0.5,-0.866025,16.5,3,38.8,14.4,0.0,69.7,142.2,178.4,25.49,19.96,0,0,3,0,0,,0.0,,,,0.71,1,0,,,0
1671,2024-07-28,2024,7,28,210,30,1,-0.5,-0.866025,0.0,0,16.5,38.8,14.4,55.3,69.7,142.2,20.31,19.96,0,0,0,0,0,,0.0,,,,0.29,1,0,,,0
1672,2024-07-29,2024,7,29,211,31,1,-0.5,-0.866025,0.0,0,0.0,16.5,38.8,16.5,69.7,142.2,20.31,18.7,0,0,0,0,0,,0.0,,,,0.29,1,0,,,0
1673,2024-07-30,2024,7,30,212,31,1,-0.5,-0.866025,17.6,3,0.0,0.0,16.5,17.6,72.9,87.3,12.47,19.28,0,0,1,0,0,,0.0,,,,0.2,1,0,,,0
1674,2024-07-31,2024,7,31,213,31,1,-0.5,-0.866025,0.0,0,17.6,0.0,0.0,17.6,34.1,87.3,12.47,19.28,0,0,0,0,0,,0.0,,,,0.2,1,0,,,0
1675,2024-08-01,2024,8,1,214,31,1,-0.866025,-0.5,24.1,3,0.0,17.6,0.0,41.7,41.7,97.0,13.86,20.09,0,0,1,0,0,,0.0,,,,0.22,1,0,,,0
1676,2024-08-02,2024,8,2,215,31,1,-0.866025,-0.5,48.0,3,24.1,0.0,17.6,72.1,89.7,106.2,15.17,20.61,0,0,2,0,0,,0.0,,,,0.28,1,0,,,0
1677,2024-08-03,2024,8,3,216,31,1,-0.866025,-0.5,0.0,0,48.0,24.1,0.0,72.1,89.7,89.7,12.81,20.61,0,0,0,0,0,,0.0,,,,0.2,1,0,,,0
1678,2024-08-04,2024,8,4,217,31,1,-0.866025,-0.5,16.5,3,0.0,48.0,24.1,64.5,88.6,106.2,15.17,21.16,0,0,1,0,0,,0.0,,,,0.23,1,1,0.3,8.0,1
1679,2024-08-05,2024,8,5,218,32,1,-0.866025,-0.5,0.0,0,16.5,0.0,48.0,16.5,88.6,106.2,15.17,21.16,0,0,0,0,0,,0.0,,,,0.23,1,0,,,0
1680,2024-08-06,2024,8,6,219,32,1,-0.866025,-0.5,0.0,0,0.0,16.5,0.0,16.5,64.5,88.6,12.66,21.16,0,0,0,0,0,,0.0,,,,0.2,1,0,,,0
1681,2024-08-07,2024,8,7,220,32,1,-0.866025,-0.5,94.5,4,0.0,0.0,16.5,94.5,111.0,183.1,26.16,22.57,1,0,1,0,0,,0.0,,,,0.36,1,0,,,0
1682,2024-08-08,2024,8,8,221,32,1,-0.866025,-0.5,0.0,0,94.5,0.0,0.0,94.5,111.0,159.0,22.71,21.13,0,0,0,0,0,,0.0,,,,0.32,1,0,,,0
1683,2024-08-09,2024,8,9,222,32,1,-0.866025,-0.5,0.0,0,0.0,94.5,0.0,94.5,94.5,111.0,15.86,19.6,0,0,0,0,0,,0.0,,,,0.24,1,0,,,0
1684,2024-08-10,2024,8,10,223,32,1,-0.866025,-0.5,0.0,0,0.0,0.0,94.5,0.0,94.5,111.0,15.86,19.6,0,0,0,0,0,,0.0,,,,0.24,1,0,,,0
1685,2024-08-11,2024,8,11,224,32,1,-0.866025,-0.5,29.6,3,0.0,0.0,0.0,29.6,124.1,124.1,17.73,20.59,0,0,1,0,0,,0.0,,,,0.26,1,0,,,0
1686,2024-08-12,2024,8,12,225,33,1,-0.866025,-0.5,18.2,3,29.6,0.0,0.0,47.8,47.8,142.3,20.33,21.19,0,0,2,0,0,,0.0,,,,0.34,1,0,,,0
1687,2024-08-13,2024,8,13,226,33,1,-0.866025,-0.5,103.1,4,18.2,29.6,0.0,150.9,150.9,245.4,35.06,24.63,1,1,3,0,0,,0.0,,,,0.82,1,1,1.1,30.0,3
1688,2024-08-14,2024,8,14,227,33,1,-0.866025,-0.5,46.8,3,103.1,18.2,29.6,168.1,197.7,197.7,28.24,23.62,0,0,4,0,0,,0.0,,,,0.74,1,0,,,0
1689,2024-08-15,2024,8,15,228,33,1,-0.866025,-0.5,84.4,4,46.8,103.1,18.2,234.3,282.1,282.1,40.3,25.32,1,0,5,0,0,,0.0,,,,0.88,1,1,1.3,19.0,3
1690,2024-08-16,2024,8,16,229,33,1,-0.866025,-0.5,0.0,0,84.4,46.8,103.1,131.2,252.5,282.1,40.3,25.32,0,0,0,0,0,,0.0,,,,0.53,1,0,,,0
1691,2024-08-17,2024,8,17,230,33,1,-0.866025,-0.5,50.0,4,0.0,84.4,46.8,134.4,284.3,332.1,47.44,24.91,1,0,1,0,0,,0.0,,,,0.62,1,0,,,0
1692,2024-08-18,2024,8,18,231,33,1,-0.866025,-0.5,78.0,4,50.0,0.0,84.4,128.0,259.2,380.5,54.36,27.51,1,0,2,0,0,,0.0,,,,0.75,1,0,,,0
1693,2024-08-19,2024,8,19,232,34,1,-0.866025,-0.5,41.7,3,78.0,50.0,0.0,169.7,254.1,404.0,57.71,27.7,0,0,3,0,0,,0.0,,,,1.0,1,1,0.6,17.0,2
1694,2024-08-20,2024,8,20,233,34,1,-0.866025,-0.5,85.9,4,41.7,78.0,50.0,205.6,255.6,386.8,55.26,29.35,1,0,4,0,0,,0.0,,,,1.0,1,1,0.9,17.0,3
1695,2024-08-21,2024,8,21,234,34,1,-0.866025,-0.5,14.7,3,85.9,41.7,78.0,142.3,270.3,354.7,50.67,29.84,0,0,5,0,0,,0.0,,,,1.0,1,0,,,0
1696,2024-08-22,2024,8,22,235,34,1,-0.866025,-0.5,101.4,4,14.7,85.9,41.7,202.0,321.7,371.7,53.1,30.81,1,1,6,0,0,,0.0,,,,1.0,1,1,0.9,21.0,3
1697,2024-08-23,2024,8,23,236,34,1,-0.866025,-0.5,141.5,4,101.4,14.7,85.9,257.6,385.2,513.2,73.31,35.52,1,1,7,0,0,,0.0,,,,1.0,1,1,0.9,35.0,3
1698,2024-08-24,2024,8,24,237,34,1,-0.866025,-0.5,21.7,3,141.5,101.4,14.7,264.6,365.2,484.9,69.27,35.77,0,0,8,0,0,,0.0,,,,1.0,1,0,,,0
1699,2024-08-25,2024,8,25,238,34,1,-0.866025,-0.5,0.0,0,21.7,141.5,101.4,163.2,279.3,406.9,58.13,34.47,0,0,0,0,0,,0.0,,,,0.75,1,0,,,0
1700,2024-08-26,2024,8,26,239,35,1,-0.866025,-0.5,18.0,3,0.0,21.7,141.5,39.7,282.6,383.2,54.74,34.52,0,0,1,0,0,,0.0,,,,0.71,1,0,,,0
1701,2024-08-27,2024,8,27,240,35,1,-0.866025,-0.5,103.4,4,18.0,0.0,21.7,121.4,284.6,400.7,57.24,37.97,1,1,2,0,0,,0.0,,,,0.79,1,0,,,0
1702,2024-08-28,2024,8,28,241,35,1,-0.866025,-0.5,109.1,4,103.4,18.0,0.0,230.5,252.2,495.1,70.73,41.61,1,1,3,0,0,,0.0,,,,1.0,1,1,1.6,33.0,3
1703,2024-08-29,2024,8,29,242,35,1,-0.866025,-0.5,14.5,3,109.1,103.4,18.0,227.0,245.0,408.2,58.31,41.5,0,0,4,0,0,,0.0,,,,1.0,1,0,,,0
1704,2024-08-30,2024,8,30,243,35,1,-0.866025,-0.5,0.0,0,14.5,109.1,103.4,123.6,245.0,266.7,38.1,41.5,0,0,0,0,0,,0.0,,,,0.51,1,0,,,0
1705,2024-08-31,2024,8,31,244,35,1,-0.866025,-0.5,19.1,3,0.0,14.5,109.1,33.6,246.1,264.1,37.73,41.34,0,0,1,0,0,,0.0,,,,0.5,1,0,,,0
1706,2024-09-01,2024,9,1,245,35,1,-1.0,-0.0,0.0,0,19.1,0.0,14.5,19.1,142.7,264.1,37.73,39.74,0,0,0,0,0,,0.0,,,,0.5,1,0,,,0
1707,2024-09-02,2024,9,2,246,36,1,-1.0,-0.0,27.9,3,0.0,19.1,0.0,47.0,61.5,274.0,39.14,40.67,0,0,1,0,0,,0.0,,,,0.52,1,0,,,0
1708,2024-09-03,2024,9,3,247,36,1,-1.0,-0.0,0.0,0,27.9,0.0,19.1,27.9,47.0,170.6,24.37,40.12,0,0,0,0,0,,0.0,,,,0.34,1,0,,,0
1709,2024-09-04,2024,9,4,248,36,1,-1.0,-0.0,0.0,0,0.0,27.9,0.0,27.9,47.0,61.5,8.79,40.12,0,0,0,0,0,,0.0,,,,0.16,1,0,,,0
